area_id,monster_id,monster_name,skill_id,skill_name,skill_type,role,production_decision,relative_path,file_status,visual_status,output_sha256
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,ICON,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/ICON/001_m_snail_s_mon_snail_dew_trail_ICON.png,PASS,NOT_CHECKED,9e4c5c2bf3f0edd39e3de4855d0eb2c16a049d879a88fe104fb91e5eb76a5446
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F00.png,PASS,NOT_CHECKED,b7e74d47734d5b6bbcdbe3c68d99ed67b360eff4c6c73bcf4b141ba69b4d3525
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F01.png,PASS,NOT_CHECKED,41302b32898fa0136beeba6c6959da7694f35bab7bf6c63a4f6b0f9a45e94b7b
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F02.png,PASS,NOT_CHECKED,3e4aec6879b1765ebe8a38bdc3caf37b17cb412d113d5b3272e125f39ced6df8
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F03.png,PASS,NOT_CHECKED,f9d41b208b4b5211ec7192e517b63e83b9584c97a27140e408efc1381954ba0b
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F04.png,PASS,NOT_CHECKED,f74cc1f1679ee8075bb00b561de00036e26927f29630e28641ab8cb550dcf873
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F05.png,PASS,NOT_CHECKED,e42797fa98dd5ebd9ece312428850a4d002758e900040402c20a9a3c67b7e006
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F06.png,PASS,NOT_CHECKED,6fcb2783109b7be3a201ced278d107019a85b1b508ff10f9e8db2b8ef80d5f7f
area_01,m_snail,달팽이,s_mon_snail_dew_trail,이슬 미끄럼길,액티브,CAST_VFX,AREA00_APPROVED_REUSE,monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F07.png,PASS,NOT_CHECKED,a10fa4be7113d815469390317d352bf33593777576ef66f81ebeae5055159c9a
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,ICON,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/ICON/002_m_blue_snail_s_mon_blue_snail_ICON.png,PASS,NOT_CHECKED,defd113ea3c59d8b570f73a79533b4253b5e72f789347e13aaa6cdbfefe65d27
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F00.png,PASS,NOT_CHECKED,d7b55014803cf9feed39d079ceb5deef7bf7f2780bfbbca351f8b3f6c00d8b7c
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F01.png,PASS,NOT_CHECKED,cfac5775668a4cbc3538bc0bf5d3128c156420b4b10154719e7b40b2f3e954c8
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F02.png,PASS,NOT_CHECKED,9c712f7984fa7cee2a34642bb6ea82d48e65ff40136722336230d5c108ed5cde
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F03.png,PASS,NOT_CHECKED,9637aba5fa8311195959dfb12a284ce6ae384861e8b7e861b18c2a5fa9a6ff13
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F04.png,PASS,NOT_CHECKED,0bce8d96d2dbfc9ed65f5735bf440ff5467d1e6daddf44769af7c501530720b7
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F05.png,PASS,NOT_CHECKED,7c711af880e09179d6e35cb0592244949ccf816ed2e0e843fb141e36b2f39d23
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F06.png,PASS,NOT_CHECKED,1a97d84716a4518c8af8262bb8cf503d43d9737ed0db3b262308d6a508bb0653
area_01,m_blue_snail,파란 달팽이,s_mon_blue_snail,푸른 껍질,버프,CAST_VFX,AREA00_APPROVED_REUSE,monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F07.png,PASS,NOT_CHECKED,d28d8ff99b111634ba2a755761085a260dda2100f83cf2e729812242dc98f7c1
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F00.png,FAIL,NOT_CHECKED,8e91de1708861cdd0b9a0c1059b1a87bd1e1d64ffa303619fb7fe6298f5e41db
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F01.png,FAIL,NOT_CHECKED,3aae8e5b878cb29b5849b461d805f57092e6eafc699812915037b13f356ea6ea
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F02.png,FAIL,NOT_CHECKED,9835ce8057220f24db89dd19dc10611e33b2d1fa009f1fd2a6f3fb404e62711f
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F03.png,FAIL,NOT_CHECKED,a7952df960598212dc4776638a69be40f6812b50b6574187f539a0e90985a0d8
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F04.png,FAIL,NOT_CHECKED,cfc62fd0b8c691b0aa4c431c5f72fb5c387bb5a03e3caf8a7f33dd9a1c0bc538
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F05.png,FAIL,NOT_CHECKED,f29195265514338fe34f237a7d51ed8c9858e3404b34f6996e16b58b0513f516
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F06.png,FAIL,NOT_CHECKED,059ee28bbb562138091299c31696649ec4a633df0c4a4833fb24a95b003c4fb0
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,CAST_VFX,NEW_ART,monsters/003_m_mushroom_주황_버섯/CAST/003_m_mushroom_s_mon_mushroom_CAST_F07.png,FAIL,NOT_CHECKED,3d58e23958b929bb35333c6c394140f39dd7208158c936d930634e0bdebeac49
area_01,m_mushroom,주황 버섯,s_mon_mushroom,포자 살포,액티브,ICON,NEW_ART,monsters/003_m_mushroom_주황_버섯/ICON/003_m_mushroom_s_mon_mushroom_ICON.png,FAIL,NOT_CHECKED,418e8d5744d14d41f673a4f4bcd0bf8851013345baf02b86e4f3e40bbb968fcf
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F00.png,FAIL,NOT_CHECKED,afed07ec9b37f009fee2ead17976c362e99f7fa56422da7f186add24d718b97a
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F01.png,FAIL,NOT_CHECKED,7b5121aa3c54d1fd21039a7b7793ab5b706803003c465da2fbe6cf4e9346ba94
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F02.png,FAIL,NOT_CHECKED,e935bd37208ae7aebca14ba88ff81e97ee723e62428d0fda2718b92e05347c45
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F03.png,FAIL,NOT_CHECKED,92fcea9edbc400e72a96027f446c4c8e326741bf3cc26b6842bbe0d04364a8cb
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F04.png,FAIL,NOT_CHECKED,79a8dd6a3800978c1ab8a503f6cac8899a62e90013976d30ceaa4f60640bb85c
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F05.png,FAIL,NOT_CHECKED,27585bfc6299b4a2aa881a654768e72b0a42b2d393c680c646bb38510df59be4
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F06.png,FAIL,NOT_CHECKED,82dff5342a293de13499248298b8175346585e56f945d93060c11f73b353edd1
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F07.png,FAIL,NOT_CHECKED,e18f145a450d1379b244ecea204400b6a7c6f6614d6c89b10a9aceeb6498b931
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F08.png,FAIL,NOT_CHECKED,969b755645b909e35ab9c83c83c474eed3ca0204b8814a710e15427fb86a92c3
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F09.png,FAIL,NOT_CHECKED,6718fb27b0c2d2e4bcc34a32ecdf595c87bf7651bf092234a251564af5c5dba6
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F10.png,FAIL,NOT_CHECKED,428b72817619062f5e13440073fe30567fba4a8f64e6e9b1eeabf5d346687614
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,CAST_VFX,NEW_ART,monsters/004_m_mushmom_머쉬맘/CAST/004_m_mushmom_s_mon_mushmom_CAST_F11.png,FAIL,NOT_CHECKED,57b3f031a096a29d5a7f4f151b5b1a276757051664b96a6ce5437f75b548681a
area_01,m_mushmom,머쉬맘,s_mon_mushmom,머쉬맘의 포자 충격,액티브,ICON,NEW_ART,monsters/004_m_mushmom_머쉬맘/ICON/004_m_mushmom_s_mon_mushmom_ICON.png,FAIL,NOT_CHECKED,717e6678ae0895b704b10685d7e530727d37e88821ff523d48d09f93978a3a0e
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,ICON,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/ICON/005_m_horny_mushroom_s_mon_horny_mushroom_ICON.png,FAIL,NOT_CHECKED,7d241fc303b55cbcdf8b5b618c13ef4f1a808e04e5dee183953131c05b730dac
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,REFERENCE_VFX,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/REFERENCE/005_m_horny_mushroom_s_mon_horny_mushroom_REFERENCE_F00.png,FAIL,NOT_CHECKED,5ae988bcbfda2bdc21b6f57386d1bdeb20e0ed69319f162b5c127051ac28d2c5
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,REFERENCE_VFX,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/REFERENCE/005_m_horny_mushroom_s_mon_horny_mushroom_REFERENCE_F01.png,FAIL,NOT_CHECKED,40cfaa0b168f2901c266195f3cdbd02174943f90b9d6a7f4e37324a34184bde8
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,REFERENCE_VFX,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/REFERENCE/005_m_horny_mushroom_s_mon_horny_mushroom_REFERENCE_F02.png,FAIL,NOT_CHECKED,8c5d58ad0d09113a05d0962e865ff1ef46af9fa8ed2837fb7f49a54e8ff6b435
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,REFERENCE_VFX,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/REFERENCE/005_m_horny_mushroom_s_mon_horny_mushroom_REFERENCE_F03.png,FAIL,NOT_CHECKED,1d8f44bc31db8cd8969e3a215ae6ce302ccf23c6817ff77c09dcb0621a3dc95e
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,REFERENCE_VFX,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/REFERENCE/005_m_horny_mushroom_s_mon_horny_mushroom_REFERENCE_F04.png,FAIL,NOT_CHECKED,16f78dcc84b5c2ef8aa5fb3efb6483e4aa54ee9ae58e2b76b04bc92ca403230a
area_01,m_horny_mushroom,뿔버섯,s_mon_horny_mushroom,단단한 뿔,패시브,REFERENCE_VFX,NEW_ART,monsters/005_m_horny_mushroom_뿔버섯/REFERENCE/005_m_horny_mushroom_s_mon_horny_mushroom_REFERENCE_F05.png,FAIL,NOT_CHECKED,fbcefba40158b8b8864fed046786ce8312c378b9731cd8731b5300ba534b2f48
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,ICON,NEW_ART,ICON/001_m_stone_golem_s_mon_stone_ICON.png,PASS,NOT_CHECKED,c5a45e3b3d1a0752a958e495426b0725edc2fef4b6369dd7c701b1e8f7c939dc
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F00.png,PASS,NOT_CHECKED,c382e0399b443795c1edcb818e142c6499e70a8f78a78bc859eee027c324a08c
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F01.png,PASS,NOT_CHECKED,e64725abc356a8477921c2c45759e68c56a76e400fcb006bf0c963401922823e
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F02.png,PASS,NOT_CHECKED,f0ff864e47ad3365f6ec7310f27e58683870316d53a23500d3b30266b744bb12
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F03.png,PASS,NOT_CHECKED,43ad84ead0b070d894cf559ea3276e36d7389006fb27024e742d71ff2a464893
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F04.png,PASS,NOT_CHECKED,ab45b156bda57c38854b72523293752a41ea2bd39819394ef95dc239632061fa
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F05.png,PASS,NOT_CHECKED,8683b08231953685668c3a83af175ea424ec63c94fd3ec0fcc86357a62fdf838
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F06.png,PASS,NOT_CHECKED,b14214f8b6fa00febb47ab833d5d2c85622ea4041723b02b99bcc21505b923e9
area_02,m_stone_golem,스톤골렘,s_mon_stone,암석 피부,버프,CAST_VFX,NEW_ART,CAST/001_m_stone_golem_s_mon_stone_CAST_F07.png,PASS,NOT_CHECKED,adf92c1b55b5e7b30b1ca0a8b867be6a32bb70e1e0f0f169ccf8681010a691bf
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,ICON,NEW_ART,ICON/002_m_axe_stump_s_mon_axe_stump_ICON.png,PASS,NOT_CHECKED,182c9fdde631482a09eb6e915e55e88c26e4002e1dcdfc0da033d5925c26f1a1
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F00.png,PASS,NOT_CHECKED,097e383f6b9c6bc0067e19712b9b4bf2af0289dca4882a31f7c4d521a629ea36
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F01.png,PASS,NOT_CHECKED,532fdb022f44b573c4f69a6b69fbcbfeb873e58a35992f9a048e887a4a88b60e
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F02.png,PASS,NOT_CHECKED,1ef1d114d6a1312994c0add9eed8af1915bd0a986a551945230d968180e41e55
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F03.png,PASS,NOT_CHECKED,f62ac75e2f036504192cdc3c2f8b4cbe7ca66c3ce9a8eaa1b01fb752cc378f8f
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F04.png,PASS,NOT_CHECKED,a566f006a17d9e8a9b55e61de6f451aa67b34d419405d033f0139bb443b7bb69
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F05.png,PASS,NOT_CHECKED,402be16bedba65ac6daa8600635057101cab2bf079c01e831b9d5dc1af98ff27
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F06.png,PASS,NOT_CHECKED,4d7bf53b1614f9fce14fa279b918af202e0174945286088c54d4b137ce338077
area_02,m_axe_stump,엑스텀프,s_mon_axe_stump,도끼 휘두르기,액티브,CAST_VFX,NEW_ART,CAST/002_m_axe_stump_s_mon_axe_stump_CAST_F07.png,PASS,NOT_CHECKED,cd7a9d9f54a3269fa9da2176b6caeb9698823a43e9a273459e6c02bfe3127d2b
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,ICON,NEW_ART,ICON/003_m_dark_axe_stump_s_mon_dark_axe_stump_ICON.png,PASS,NOT_CHECKED,10719c46c2d26d28db8a0e0fc2a548c2560fa73620c943867a9004badea35545
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F00.png,PASS,NOT_CHECKED,6f4b132e8bd9e2b93da0f056fca3bfe0a76e60b6da35af4211cc783f4491b776
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F01.png,PASS,NOT_CHECKED,b5b7c234d99532d7bc22d7a65a455a99dc2dc86fc2c56a70228de5f28d7baa9e
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F02.png,PASS,NOT_CHECKED,fa1afebed8523e5bb1a2cd05b2d47c9edc21fd343922cf0fb6a968042b1160d4
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F03.png,PASS,NOT_CHECKED,0a22e9519a99082b409b8e9a1d8cf0d8b599d29b5d3f711643db4e682f592354
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F04.png,PASS,NOT_CHECKED,4965b08a07c8c76a51c087dd341209a0c25354ea8cf0e37b6dd44eb5418d1668
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F05.png,PASS,NOT_CHECKED,22a9adef16b49b9818cf31c79010386447eca8e31c4950bec94f2b20d7518991
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F06.png,PASS,NOT_CHECKED,6ab38e24811be0fbfe9761c729e10e8b73c869f724153c914454af51d6318e39
area_02,m_dark_axe_stump,다크 엑스텀프,s_mon_dark_axe_stump,어둠의 뿌리,액티브,CAST_VFX,NEW_ART,CAST/003_m_dark_axe_stump_s_mon_dark_axe_stump_CAST_F07.png,PASS,NOT_CHECKED,a1d0222911a0a59a696ef242fc49cdfc90009ce0625f2ba885c47892184dd521
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,ICON,NEW_ART,ICON/004_m_wild_boar_s_mon_wild_boar_ICON.png,PASS,NOT_CHECKED,188f5e83cffd069c055154686055a8c383d81feb5d58efed986da1bedde93203
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F00.png,PASS,NOT_CHECKED,a56b3cc73c2f05410446e4b62d421ba7f8e6204743a59a136c5a94ab8d1c891a
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F01.png,PASS,NOT_CHECKED,9ed370c0e8297eec14b82f46930a3b1ef3470a3f63229c3d8a65e7d00d1c85d7
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F02.png,PASS,NOT_CHECKED,6c421a28b3a2aa9a17c112eda51c34e375df7845a9f1490894174f3c77270ac4
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F03.png,PASS,NOT_CHECKED,797ff9ede453d61a197c88fd0ff35a7d5c7a809065e08a2dfd21e1e7725b3bb7
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F04.png,PASS,NOT_CHECKED,b75cb59d6eea0d95e7e6c292ac34e5ed79885b320869d1c2ff16b2bdd8c4c26e
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F05.png,PASS,NOT_CHECKED,9a0c5d4257f7624c8c62c4df571dc3f9cc504613e4fba33dda2a82a12ce9343e
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F06.png,PASS,NOT_CHECKED,fc80d46172986057a9276ea6a59b2eabfd549a5f8b99fcfb444dfb96b84373ba
area_02,m_wild_boar,와일드보어,s_mon_wild_boar,저돌 맹진,액티브,CAST_VFX,NEW_ART,CAST/004_m_wild_boar_s_mon_wild_boar_CAST_F07.png,PASS,NOT_CHECKED,3a3e3b2b8d3f9c69df227261bdf6e2ec4df8b8e895f5d4b6cf477a0ee984ed84
area_02,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,ICON,NEW_ART,ICON/005_m_iron_hog_s_mon_iron_hog_ICON.png,PASS,NOT_CHECKED,44ff33bc8734ac38179f12a76b0876cbbbc5ad370abb328aa59bdc7e25ca8d71
area_02,m_iron_hog,아이언 호그,s_mon_iron_hog,강철 발굽,패시브,REFERENCE_VFX,NEW_ART,REFERENCE/005_m_iron_hog_s_mon_iron_hog_REFERENCE_F00.png,PASS,NOT_CHECKED,81f5001913db36c0a48952cadcad7be70b38ade54f1fa20950071dbb220fcd0a
